"","ppt","response","statement","truth","pos_judgment_phase","check_seriousness","check_attention","pos_exposure_phase","repetition","fakeness_judg"
"266","7709","resp_fake_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",25,1,1,12,"repeated",1
"267","7709","resp_fake_news","Sinti and Roma originally come from India and Pakistan.","true",26,1,1,NA,"new",1
"268","7709","resp_fake_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",27,1,1,NA,"new",1
"269","7709","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",28,1,1,NA,"new",1
"270","7709","resp_real_news","Apart from humans, gorillas have only leopards as natural enemies.","true",29,1,1,NA,"new",0
"271","7709","resp_real_news","Brad Pitt has a ban on entering China.","true",30,1,1,5,"repeated",0
"272","7709","resp_fake_news","Genetically chimpanzees are the closest relatives to humans.","true",31,1,1,NA,"new",1
"273","7709","resp_real_news","The actor Stan Laurel died of a heart attack.","true",32,1,1,8,"repeated",0
"274","7709","resp_fake_news","Nelson Mandela did boxing as a hobby.","true",33,1,1,NA,"new",1
"275","7709","resp_real_news","Tsunami means ""beach wave"".","false",34,1,1,18,"repeated",0
"276","7709","resp_real_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",35,1,1,NA,"new",0
"277","7709","resp_fake_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",36,1,1,NA,"new",1
"278","7709","resp_real_news","People from Europe lose more hair per day than people from Africa.","true",37,1,1,17,"repeated",0
"279","7709","resp_real_news","Cats can be allergic to people.","true",38,1,1,16,"repeated",0
"280","7709","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",39,1,1,13,"repeated",0
"281","7708","resp_fake_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",0,1,1,NA,"new",1
"282","7708","resp_fake_news","The heart rate of an average woman is higher than that of an average man.","true",1,1,1,16,"repeated",1
"283","7708","resp_real_news","Sinti and Roma originally come from India and Pakistan.","true",2,1,1,19,"repeated",0
"284","7708","resp_real_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",3,1,1,14,"repeated",0
"285","7708","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",4,1,1,NA,"new",0
"286","7708","resp_real_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",5,1,1,7,"repeated",0
"287","7708","resp_fake_news","The first world climate conference was held in Geneva in 1990.","false",6,1,1,NA,"new",1
"288","7708","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",7,1,1,4,"repeated",0
"289","7708","resp_real_news","Venezuela has less oil deposits than Norway.","false",8,1,1,NA,"new",0
"290","7708","resp_real_news","Nelson Mandela did boxing as a hobby.","true",9,1,1,0,"repeated",0
"291","7708","resp_real_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",10,1,1,15,"repeated",0
"292","7708","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",11,1,1,NA,"new",0
"293","7708","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",12,1,1,NA,"new",0
"294","7708","resp_real_news","Michael J. Fox is suffering from multiple sclerosis.","false",13,1,1,NA,"new",0
"295","7708","resp_real_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",14,1,1,6,"repeated",0
"296","7708","resp_real_news","Babies have more bones than adults.","true",15,1,1,NA,"new",0
"297","7708","resp_real_news","Russia produces the most aluminum worldwide.","false",16,1,1,3,"repeated",0
"298","7708","resp_real_news","Apart from humans, gorillas have only leopards as natural enemies.","true",17,1,1,NA,"new",0
"299","7708","resp_real_news","People with blood group AB+ can be blood donors for all groups A and B.","false",18,1,1,NA,"new",0
"300","7708","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",19,1,1,17,"repeated",0
"301","7708","resp_real_news","The first heart transplantation took place in Vienna.","true",20,1,1,NA,"new",0
"302","7708","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",21,1,1,13,"repeated",0
"303","7708","resp_real_news","The largest lithium deposits in the world are located in Bolivia.","true",22,1,1,1,"repeated",0
"304","7708","resp_fake_news","Brad Pitt has a ban on entering China.","true",23,1,1,NA,"new",1
"305","7708","resp_real_news","Rapeseed oil damages the groundwater.","false",24,1,1,2,"repeated",0
"306","7708","resp_fake_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",25,1,1,NA,"new",1
"307","7708","resp_real_news","The actor Stan Laurel died of a heart attack.","true",26,1,1,9,"repeated",0
"308","7708","resp_real_news","Jaw muscles are the strongest muscles in the human body.","true",27,1,1,NA,"new",0
"309","7708","resp_real_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",28,1,1,12,"repeated",0
"310","7708","resp_fake_news","The left lung is larger than the right lung.","false",29,1,1,10,"repeated",1
"311","7708","resp_real_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",30,1,1,8,"repeated",0
"312","7708","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",31,1,1,5,"repeated",0
"313","7708","resp_real_news","Elon Musk was married three times.","true",32,1,1,NA,"new",0
"314","7708","resp_fake_news","Cats can be allergic to people.","true",33,1,1,NA,"new",1
"315","7708","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",34,1,1,18,"repeated",0
"316","7708","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",35,1,1,NA,"new",0
"317","7708","resp_real_news","The gas price is not contractually linked to the oil price.","true",36,1,1,11,"repeated",0
"318","7708","resp_fake_news","People from Europe lose more hair per day than people from Africa.","true",37,1,1,NA,"new",1
"319","7708","resp_real_news","Rolls-Royce uses only bull skins for its leather seats.","true",38,1,1,NA,"new",0
"320","7708","resp_real_news","Tsunami means ""beach wave"".","false",39,1,1,NA,"new",0
"321","7707","resp_real_news","Brad Pitt has a ban on entering China.","true",0,1,1,NA,"new",0
"322","7707","resp_real_news","Russia produces the most aluminum worldwide.","false",1,1,1,8,"repeated",0
"323","7707","resp_fake_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",2,1,1,NA,"new",1
"324","7707","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",3,1,1,2,"repeated",0
"325","7707","resp_fake_news","If you perceive different smells in both nostrils you will only perceive one of the two smells.","true",4,1,1,NA,"new",1
"326","7707","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",5,1,1,16,"repeated",1
"327","7707","resp_fake_news","Hugh Grant was twice convicted of public misdemeanor of sexual nature.","false",6,1,1,14,"repeated",1
"328","7707","resp_fake_news","People from Europe lose more hair per day than people from Africa.","true",7,1,1,11,"repeated",1
"329","7707","resp_real_news","Genetically chimpanzees are the closest relatives to humans.","true",8,1,1,4,"repeated",0
"330","7707","resp_fake_news","Tsunami means ""beach wave"".","false",9,1,1,5,"repeated",1
"331","7707","resp_real_news","Sinti and Roma originally come from India and Pakistan.","true",10,1,1,17,"repeated",0
"332","7707","resp_real_news","The Spanish King Felipe VI is descended from the Merovingian dynasty.","false",11,1,1,NA,"new",0
"333","7707","resp_real_news","Cats can be allergic to people.","true",12,1,1,NA,"new",0
"334","7707","resp_real_news","Nelson Mandela did boxing as a hobby.","true",13,1,1,19,"repeated",0
"335","7707","resp_real_news","The slogan of the European Union ""United in diversity"" is based on an internet survey among students.","false",14,1,1,NA,"new",0
"336","7707","resp_fake_news","Venezuela has less oil deposits than Norway.","false",15,1,1,7,"repeated",1
"337","7707","resp_real_news","The largest lithium deposits in the world are located in Bolivia.","true",16,1,1,13,"repeated",0
"338","7707","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",17,1,1,6,"repeated",0
"339","7707","resp_fake_news","Rapeseed oil damages the groundwater.","false",18,1,1,15,"repeated",1
"340","7707","resp_real_news","Will Smith's full name is William Carroll Smith Jr.","false",19,1,1,0,"repeated",0
"341","7707","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",20,1,1,NA,"new",0
"342","7707","resp_fake_news","Rolls-Royce uses only bull skins for its leather seats.","true",21,1,1,3,"repeated",1
"343","7707","resp_real_news","Jaw muscles are the strongest muscles in the human body.","true",22,1,1,NA,"new",0
"344","7707","resp_fake_news","The left lung is larger than the right lung.","false",23,1,1,NA,"new",1
"345","7707","resp_real_news","The actor Stan Laurel died of a heart attack.","true",24,1,1,NA,"new",0
"346","7707","resp_real_news","The heart rate of an average woman is higher than that of an average man.","true",25,1,1,NA,"new",0
"347","7707","resp_real_news","Elon Musk was married three times.","true",26,1,1,NA,"new",0
"348","7707","resp_real_news","The first heart transplantation took place in Vienna.","true",27,1,1,NA,"new",0
"349","7707","resp_real_news","The gas price is not contractually linked to the oil price.","true",28,1,1,12,"repeated",0
"350","7707","resp_fake_news","Babies have more bones than adults.","true",29,1,1,10,"repeated",1
"351","7707","resp_fake_news","In heterosexual people the number of new HIV infections has been stable since 2010.","false",30,1,1,18,"repeated",1
"352","7707","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",31,1,1,NA,"new",0
"353","7707","resp_fake_news","People with blood group AB+ can be blood donors for all groups A and B.","false",32,1,1,9,"repeated",1
"354","7707","resp_real_news","With the Good Friday Agreement, Ireland reaffirmed its demand for reunification with Northern Ireland.","false",33,1,1,NA,"new",0
"355","7707","resp_fake_news","Michael J. Fox is suffering from multiple sclerosis.","false",34,1,1,1,"repeated",1
"356","7707","resp_real_news","In France, women were allowed to vote for the first time in 1919.","false",35,1,1,NA,"new",0
"357","7707","resp_fake_news","Apart from humans, gorillas have only leopards as natural enemies.","true",36,1,1,NA,"new",1
"358","7707","resp_real_news","Elvis and Priscilla Presley have a biological child.","true",37,1,1,NA,"new",0
"359","7707","resp_real_news","The European state with the most inhabitants/km� is the Vatican.","false",38,1,1,NA,"new",0
"360","7707","resp_real_news","The first world climate conference was held in Geneva in 1990.","false",39,1,1,NA,"new",0
"361","7706","resp_real_news","The form of government of the United Arab Emirates is a constitutional monarchy.","false",0,1,1,7,"repeated",0
"362","7706","resp_fake_news","The heart rate of an average woman is higher than that of an average man.","true",1,1,1,18,"repeated",1
"363","7706","resp_real_news","Nelson Mandela did boxing as a hobby.","true",2,1,1,14,"repeated",0
"364","7706","resp_fake_news","The European state with the most inhabitants/km� is the Vatican.","false",3,1,1,15,"repeated",1
"365","7706","resp_real_news","According to his own statement, Andy Warhol was bisexual.","false",4,1,1,NA,"new",0
"366","7706","resp_real_news","Aspirin rarely (1 case in 1000 to 10000) leads to micro-bleeding in the gastrointestinal tract.","false",5,1,1,NA,"new",0
"367","7706","resp_fake_news","Russia produces the most aluminum worldwide.","false",6,1,1,NA,"new",1
"368","7706","resp_fake_news","Babies have more bones than adults.","true",7,1,1,NA,"new",1
"369","7706","resp_real_news","Melania Trump was born in the Slovenian city of Novo Mesto.","true",8,1,1,NA,"new",0
"370","7706","resp_real_news","The actor Stan Laurel died of a heart attack.","true",9,1,1,NA,"new",0
"371","7706","resp_fake_news","Bond actor Pierce Brosnan worked as a firebreather for three years.","true",10,1,1,4,"repeated",1
"372","7706","resp_fake_news","In Italy, Spain, and Portugal, solar power is more expensive than electricity from coal combustion.","false",11,1,1,NA,"new",1
